OBJECTID,BIN,ST_NUMBER,ST_UNIT,UNIT_TYPE,PREDIR,ST_NAME,SUFFIX,POSTDIR,ZIP,STSEGID,USE_TYPE,created_user,created_date,last_edited_user,last_edited_date,MasterAddressID
16910,125635866,1003,, , ,DRUID,AVE, ,22902, ,R,,,,,16910
16911,125695889,1107,, , ,ALTAVISTA,AVE, ,22902, ,R,,,,,16911
16912,126085915,805,, , ,ROCKLAND,AVE, ,22902, ,R,,,,,16912
16913,126135867,1120,, , ,ELLIOTT,AVE, ,22902, ,R,,,,,16913
16914,126545958,1011,, , ,DRUID,AVE, ,22902, ,R,,,,,16914
16915,126575917,818,, , ,STONEHENGE,AVE, ,22902, ,R,,,,,16915
16916,109163680,1312,, , ,CARLTON,AVE, ,22902, ,R,,,,,16916
16917,109373730,1020,, , ,TUFTON,AVE, ,22902, ,R,,,,,16917
16918,990417276,901,, , ,BELMONT,AVE, ,22902, ,R,,,,,16918
16919,182612151,1225,, , ,AGNESE,ST, ,22901, ,R,,,,,16919
16920,130656507,1007,, , ,LINDEN,AVE, ,22902, , ,,,,,16920
16921,130786464,207,, , ,PALATINE,AVE, ,22902, ,R,,,,,16921
16922,135907064,604,, , ,MOSELEY,DR, ,22903, ,R,,,,,16922
16924,96112164,2223,, , ,HILL,ST, ,22903, ,R,,,,,16924
16925,109344338,1000,, , ,1ST,ST,S,22902, ,R,,,,,16925
16928,100982666,114,, , ,OLINDA,DR, ,22903, ,R,,,,,16928
16929,134436886,1300,, , ,KNOLL,ST, ,22902, ,R,,,,,16929
16940,91481840,419,, , ,VALLEY RD,EXT, ,22903, ,R,,,,,16940
16941,92021855,501,, , ,VALLEY RD,EXT, ,22903, ,R,,,,,16941
16942,92551874,503,, , ,VALLEY RD,EXT, ,22903, ,R,,,,,16942
16944,82761208,1625,, , ,GROVE ST,EXT, ,22903, ,R,,,,,16944
16992,538716090,903,, , ,ANDERSON,ST, ,22903, ,R,,,,,16992
16995,7806787,405,, , ,DICE,ST, ,22903, ,R,,,,,16995
16996,7828789,314,, , ,6TH,ST,SW,22903, ,R,,,,,16996
16998,7892839,406,, , ,DICE,ST, ,22903, ,R,,,,,16998
16999,496315781,841,, , ,LOCUST,AVE, ,22902, ,R,,,,,16999
17000,49697972,1016,, , ,LONG,ST, ,22902, ,R,,,,,17000
16643,727521636,322,105,#,E,MAIN,ST, ,22902, , ,,,PFAUTZ,2016-11-28T17:22:54.000Z,54324
16753,6827176,429,4B,#, ,MONROE,LN, ,22903, ,R,,,PFAUTZ,2016-11-28T17:22:54.000Z,54343
16872,269013239,2171,8,#, ,IVY,RD, ,22903, ,C,,,PFAUTZ,2016-11-28T17:22:55.000Z,54373
16892,182712163,1924,103,#, ,ARLINGTON,BLVD, ,22903, ,C,,,PFAUTZ,2016-11-28T17:22:53.000Z,54376
16893,182712163,1924,106,#, ,ARLINGTON,BLVD, ,22903, ,C,,,PFAUTZ,2016-11-28T17:22:53.000Z,54377
16933,610916829,205,3,#,W,HIGH,ST, ,22902, ,R,,,PFAUTZ,2016-11-28T17:22:55.000Z,54383
16958,364914263,1710,28,#, ,ALLIED,ST, ,22903, ,C,,,PFAUTZ,2016-11-28T17:22:55.000Z,54398
16960,116111304,1,102,#, ,MORTON,DR, ,22903, ,C,,,PFAUTZ,2016-11-28T17:22:53.000Z,54400
16983,359014194,1713,2A,#, ,ALLIED,ST, ,22903, ,C,,,PFAUTZ,2016-11-28T17:22:55.000Z,54409
16886,355314169,506,1,APT, ,RUGBY,RD, ,22903, ,R,,,,,16886
16810,92739463,225,D,APT, ,DOUGLAS,AVE, ,22902, ,R,,,PFAUTZ,2016-07-05T19:59:19.000Z,49843
16120,655317090,615,2,#,E,HIGH,ST, ,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54188
16169,109343534,906,D,#, ,1ST,ST,S,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54197
16170,81471218,401,G,#, ,GARRETT,ST, ,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54198
16171,109344258,926,B,#, ,1ST,ST,S,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54199
16180,89829346,138,B,#, ,GOODMAN,ST, ,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54201
16181,91109418,733,C,#, ,HINTON,AVE, ,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54202
16187,109342934,900,C,#, ,1ST,ST,S,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54206
16210,630717006,207,A,#, ,2ND,ST,NW,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54208
16211,90721983,707,D,#, ,6TH,ST,SE,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54209
16212,90721983,707,E,#, ,6TH,ST,SE,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54210
16213,90722142,711,C,#, ,6TH,ST,SE,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54211
16214,90722142,711,D,#, ,6TH,ST,SE,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54212
16215,90722142,711,E,#, ,6TH,ST,SE,22902, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54213
16251,7521538,618,B,#, ,DICE,ST, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54218
16254,7357426,301,2,#, ,7 1/2,ST,SW,22903, ,R,,,PFAUTZ,2016-11-28T17:23:00.000Z,54219
16612,7989836,310,34,#, ,4TH,ST,SE,22902, ,R,,,PFAUTZ,2016-11-28T17:22:58.000Z,54306
16637,109113691,1118,A,#, ,MONTICELLO,RD, ,22902, ,R,,,PFAUTZ,2016-11-28T17:22:58.000Z,54318
16711,272213318,2125,6,#, ,IVY,RD, ,22903, ,C,,,PFAUTZ,2016-11-28T17:23:01.000Z,54331
16712,632516977,233,B,#, ,4TH,ST,NW,22903, ,C,,,PFAUTZ,2016-11-28T17:23:01.000Z,54332
16740,325613854,1500,2,#, ,AMHERST,ST, ,22903, ,C,,,PFAUTZ,2016-11-28T17:23:01.000Z,54339
16741,654517079,801,203,#,W,MAIN,ST, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:01.000Z,54340
16789,425914944,939,B,#, ,PRESTON,AVE, ,22903, ,C,,,PFAUTZ,2016-11-28T17:23:01.000Z,54355
16959,364914263,1710,29,#, ,ALLIED,ST, ,22903, ,C,,,PFAUTZ,2016-11-28T17:23:01.000Z,54399
16978,528015969,700,204,#, ,HARRIS,ST, ,22903, ,C,,,PFAUTZ,2016-11-28T17:23:01.000Z,54404
16984,364914263,1710,35,#, ,ALLIED,ST, ,22903, ,C,,,PFAUTZ,2016-11-28T17:23:01.000Z,54410
16985,364914263,1724,2,#, ,ALLIED,ST, ,22903, ,C,,,PFAUTZ,2016-11-28T17:23:01.000Z,54411
16986,370214221,1229,4,#, ,HARRIS,ST, ,22903, ,C,,,PFAUTZ,2016-11-28T17:23:01.000Z,54412
16828,299113594,32,105,#, ,UNIVERSITY,CIR, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54364
16837,6984753,107,309,#, ,1ST,ST,S,22902, , ,,,PFAUTZ,2016-11-28T17:23:29.000Z,54366
16848,88881600,100,A,#, ,WESTERLY,AVE, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54367
16851,92741890,107,A,#, ,PIEDMONT,AVE,S,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54368
16868,105253246,200,A,#, ,STRIBLING,AVE, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54369
16869,109743874,254,A,#, ,STRIBLING,AVE, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54370
16870,87371466,2321,COTT,#, ,FONTAINE,AVE, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54371
16871,929919687,111,A,#, ,PIEDMONT,AVE,S,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54372
16885,324713870,14,2,#, ,UNIVERSITY,CIR, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54374
16887,352414137,68,1,#, ,UNIVERSITY,WAY, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54375
16894,352414137,68,10,#, ,UNIVERSITY,WAY, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54378
16897,7909906,212,9,#, ,MAURY,AVE, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54380
16899,7909906,212,13,#, ,MAURY,AVE, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54381
16935,498015684,353,C,#, ,10TH,ST,NW,22903, ,R,,,PFAUTZ,2016-11-28T17:23:32.000Z,54385
16937,6984753,107,306,#, ,1ST,ST,S,22902, , ,,,PFAUTZ,2016-11-28T17:23:29.000Z,54386
16854,626016944,515,A,STE, ,LOCUST,AVE, ,22902, ,C,,,PFAUTZ,2017-10-27T14:36:19.000Z,56528
16620,787820115,200,504,#, ,GARRETT,ST, ,22902, ,R,,,PFAUTZ,2017-12-15T19:22:07.000Z,56603
18058,656985265,110,, , ,OLD PRESTON,AVE, ,22902, ,C,,,PFAUTZ,2017-05-23T19:28:25.000Z,56357
18884,101582724,612,A,#, ,ROCK CREEK,RD, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:33.000Z,54819
18886,357814222,756,B,#, ,MADISON,AVE, ,22903, ,R,,,PFAUTZ,2016-11-28T17:23:33.000Z,54820
18928,116111304,1,500,#, ,MORTON,DR, ,22903, ,C,,,PFAUTZ,2016-11-28T17:23:32.000Z,54821
18010,88201822,963,, , ,2ND,ST,SE,22902, ,C,,,,,18010
18040,88201822,999,, , ,2ND,ST,SE,22902, ,C,,,,,18040
18064,99462594,109,, , ,RAYMOND,AVE, ,22903, ,R,,,,,18064
18065,101692739,210,, , ,RAYMOND,AVE, ,22903, ,R,,,,,18065
18066,101782760,204,, , ,RAYMOND,AVE, ,22903, ,R,,,,,18066
18067,104693129,2325,, , ,HIGHLAND,AVE, ,22903, ,R,,,,,18067
18068,105283199,2327,, , ,HIGHLAND,AVE, ,22903, ,R,,,,,18068
18069,84329108,1321,, , ,CHESAPEAKE,ST, ,22902, ,R,,,,,18069
18070,84369075,1304,, , ,CHESAPEAKE,ST, ,22902, ,R,,,,,18070
18072,61758265,1404,, , ,HAZEL,ST, ,22902, ,R,,,,,18072
18073,61808282,1421,, , ,HAZEL,ST, ,22902, ,R,,,,,18073
18074,61838284,1205,, , ,POPLAR,ST, ,22902, ,R,,,,,18074
18075,135577020,1612,, , ,MERIDIAN,ST, ,22902, ,R,,,,,18075
18076,135667044,1646,, , ,MERIDIAN,ST, ,22902, ,R,,,,,18076
18077,8025983,211,, , ,DICE,ST, ,22902, ,R,,,,,18077
18078,80521004,213,, , ,DICE,ST, ,22902, ,R,,,,,18078
18079,184812196,1638,, , ,OXFORD,RD, ,22903, ,R,,,,,18079
18080,184812196,1636,, , ,OXFORD,RD, ,22903, ,R,,,,,18080
18081,86561428,105,, , ,APPLE TREE,RD, ,22903, ,R,,,,,18081
18082,91981872,115,, , ,TODD,AVE, ,22903, ,R,,,,,18082
18087,456415290,856,, , ,ST CHARLES,AVE, ,22902, ,R,,,,,18087
18088,57538129,824,, , ,VALLEY VIEW,CIR, ,22902, ,R,,,,,18088
18089,97702312,800,, , ,BELMONT,AVE, ,22902, ,R,,,,,18089
18091,91901832,614,, , ,BELMONT,AVE, ,22902, ,R,,,,,18091
18092,98342377,808,, , ,BELMONT,AVE, ,22902, ,R,,,,,18092
18095,105853231,752,, , ,ORANGEDALE,AVE, ,22903, ,R,,,,,18095
18096,99972553,620,, , ,BOLLING,AVE, ,22902, ,R,,,,,18096
18101,100562686,611,, , ,BLENHEIM,AVE, ,22902, ,R,,,,,18101
18104,101232762,607,, , ,BLENHEIM,AVE, ,22902, ,R,,,,,18104
18106,91901837,616,, , ,BELMONT,AVE, ,22902, ,R,,,,,18106
18107,102432828,604,, , ,BLENHEIM,AVE, ,22902, ,R,,,,,18107
18108,113444386,1009,, , ,BLENHEIM,AVE, ,22902, ,R,,,,,18108
18109,102982886,706,, , ,BOLLING,AVE, ,22902, ,R,,,,,18109
18110,103633055,805,, , ,BOLLING,AVE, ,22902, ,R,,,,,18110
18111,103662971,629,, , ,BLENHEIM,AVE, ,22902, ,R,,,,,18111
18112,103883092,807,, , ,BOLLING,AVE, ,22902, ,R,,,,,18112
18113,104433131,811,, , ,BOLLING,AVE, ,22902, ,R,,,,,18113
18115,466715466,711,, , ,EVERGREEN,AVE, ,22902, ,R,,,,,18115
18116,472415500,762,, , ,LEXINGTON,AVE, ,22902, ,R,,,,,18116
18117,94922166,1617,, , ,CENTER,AVE, ,22903, ,R,,,,,18117
18118,94942076,252,, , ,SHAMROCK,RD, ,22903, ,R,,,,,18118
18119,456115308,1100,, , ,GORDON,AVE, ,22903, ,R,,,,,18119
18120,469015401,2,, , ,LATROBE,CT, ,22903, ,R,,,,,18120
18938,609216819,400,A,APT,W,HIGH,ST, ,22902, ,R,,,emerickr,2014-10-16T20:05:41.000Z,18938
18948,1463417239,1018,, ,W,MAIN,ST, ,22903, ,C,,,emerickr,2014-10-16T20:05:42.000Z,18948
18660,118354845,129,, , ,WATERBURY,CT, ,22902, ,R,,,,,18660
18661,120625075,101,, , ,WATERBURY,CT, ,22902, ,R,,,,,18661
18662,120765086,100,, , ,WATERBURY,CT, ,22902, ,R,,,,,18662
18663,120765086,102,, , ,WATERBURY,CT, ,22902, ,R,,,,,18663
18664,118474856,118,, , ,WATERBURY,CT, ,22902, ,R,,,,,18664
18665,118474856,120,, , ,WATERBURY,CT, ,22902, ,R,,,,,18665
18666,118474856,124,, , ,WATERBURY,CT, ,22902, ,R,,,,,18666
18667,123035390,109,, , ,HARTFORD,CT, ,22902, ,R,,,,,18667
18668,124525550,111,, , ,HARTFORD,CT, ,22902, ,R,,,,,18668
18669,122665338,110,, , ,HARTFORD,CT, ,22902, ,R,,,,,18669
18670,122665338,112,, , ,HARTFORD,CT, ,22902, ,R,,,,,18670
18671,1505220062,151,, , ,BROOKWOOD,DR, ,22902, ,R,,,,,18671
18672,1504720065,159,, , ,BROOKWOOD,DR, ,22902, ,R,,,,,18672
18673,1504720065,161,, , ,BROOKWOOD,DR, ,22902, ,R,,,,,18673
18674,123115371,108,, , ,DANBURY,CT, ,22902, ,R,,,,,18674
18675,123115371,110,, , ,DANBURY,CT, ,22902, ,R,,,,,18675
18676,55598079,810,, , ,ST CLAIR,AVE, ,22902, ,R,,,,,18676
18677,55598079,812,, , ,ST CLAIR,AVE, ,22902, ,R,,,,,18677
18691,258613174,1005,, , ,FERN,CT, ,22901, ,R,,,,,18691
18692,259313173,1015,, , ,COTTONWOOD,RD, ,22901, ,R,,,,,18692
18694,125755820,200,, , ,FLORENCE,RD, ,22902, ,R,,,,,18694
18698,122195457,407,, , ,MOSELEY,DR, ,22903, ,R,,,,,18698
18699,140106727,174,, , ,OLD FIFTH,CIR, ,22903, ,R,,,,,18699
18700,85631358,529,, , ,7 1/2,ST,SW ,22903, ,R,,,,,18700
18702,621216890,116,, , ,10TH,ST,NW,22903, , ,,,,,18702
18703,97222359,128,, , ,SUMMIT,ST, ,22903, ,R,,,,,18703
18704,141247801,930,, , ,LOCUST,AVE, ,22901, ,R,,,,,18704
18705,105523258,222,, , ,STRIBLING,AVE, ,22903, ,R,,,,,18705
18706,106143329,305,, , ,CARLTON,RD, ,22902, ,R,,,,,18706
18712,571816431,921,, , ,PAGE,ST, ,22903, ,R,,,,,18712
18714,325513866,1600,, , ,AMHERST,ST, ,22903, ,R,,,,,18714
18715,325813861,1516,, , ,AMHERST,ST, ,22903, ,R,,,,,18715
18876,658417199,709,, ,W,MAIN,ST, ,22903, , ,,,emerickr,2014-10-16T20:05:42.000Z,18876
18932,7558530,110,, ,W,SOUTH,ST, ,22902, , ,,,emerickr,2014-10-16T20:05:42.000Z,18932
18934,7373439,218,, ,W,SOUTH,ST, ,22902, , ,,,emerickr,2014-10-16T20:05:42.000Z,18934
18348,129496264,900,, , ,ROCKLAND,AVE, ,22902, ,R,,,,,18348
18349,132426624,814,, , ,ROUGEMONT,AVE, ,22902, ,R,,,,,18349
18350,132666653,816,, , ,ROUGEMONT,AVE, ,22902, ,R,,,,,18350
18351,45510328,2232,, , ,BANBURY,ST, ,22901, ,R,,,,,18351
18352,53610439,2224,, , ,BANBURY,ST, ,22901, ,R,,,,,18352
18789,107103437,703,, , ,MONTROSE,AVE, ,22902, ,R,,,,,18789
18790,89631663,713,, , ,HINTON,AVE, ,22902, ,R,,,,,18790
18791,107413490,815,, , ,BLENHEIM,AVE, ,22902, ,R,,,,,18791
18792,108743645,602,, , ,ELLIOTT,AVE, ,22902, ,R,,,,,18792
18793,109273715,606,, , ,ELLIOTT,AVE, ,22902, ,R,,,,,18793
18795,93489505,226,, , ,DOUGLAS,AVE, ,22902, ,R,,,,,18795
18796,95002090,710,, , ,BELMONT,AVE, ,22902, ,R,,,,,18796
18799,120575097,115,, , ,GREENWICH,CT, ,22902, ,R,,,,,18799
18800,120665130,110,, , ,GREENWICH,CT, ,22902, ,R,,,,,18800
18801,120765086,104,, , ,WATERBURY,CT, ,22902, ,R,,,,,18801
18802,122665338,100,, , ,HARTFORD,CT, ,22902, ,R,,,,,18802
18803,122995387,100,, , ,MILFORD,TER, ,22902, ,R,,,,,18803
18808,260013193,703,, , ,DELL,LN, ,22901, ,R,,,,,18808
18811,502115711,919,, , ,WEST,ST, ,22903, ,R,,,,,18811
18812,1709970,2314,, , ,TARLETON,DR, ,22901, ,R,,,,,18812
18815,598716724,806,, , ,PAGE,ST, ,22903, ,R,,,,,18815
18817,85811393,709,, , ,PINE,ST, ,22903, ,R,,,,,18817
18820,7701686,320,, , ,7 1/2,ST,SW,22903, ,R,,,,,18820
18821,377714427,603,, , ,13TH,ST,NW,22903, ,R,,,,,18821
18822,380714520,227,, , ,ROSSER,AVE,E,22903, ,R,,,,,18822
18823,1437217189,215,, , ,BROOKWOOD,DR, ,22902, ,R,,,,,18823
18824,94262040,1405,, , ,FOREST RIDGE,RD, ,22903, ,R,,,,,18824
18825,98802419,1413,, , ,FOREST RIDGE,RD, ,22903, ,R,,,,,18825
18826,100652664,617,, , ,ROCK CREEK,RD, ,22903, ,R,,,,,18826
18827,101332701,1419,, , ,FOREST RIDGE,RD, ,22903, ,R,,,,,18827
18828,103092884,1423,, , ,FOREST RIDGE,RD, ,22903, ,R,,,,,18828
18829,120385181,954,, , ,ROCK CREEK,RD, ,22903, ,R,,,,,18829
18830,107833472,769,, , ,ORANGEDALE,AVE, ,22903, ,R,,,,,18830
18831,7639653,311,, , ,6 1/2,ST,SW,22903, ,R,,,,,18831
18832,7018236,836,, , ,ESTES,ST, ,22903, ,R,,,,,18832
18833,7442485,1004,, , ,GROVE,ST, ,22903, ,R,,,,,18833
18834,577916820,824,, , ,HARDY,DR, ,22903, ,R,,,,,18834
18835,102362786,2401,, , ,JEFFERSON PARK,AVE, ,22903, ,R,,,,,18835
18836,103212914,2405,, , ,JEFFERSON PARK,AVE, ,22903, ,R,,,,,18836
18837,123811376,1503,, , ,RUGBY,RD, ,22903, ,R,,,,,18837
18838,124011368,1560,, , ,DAIRY,RD, ,22903, ,R,,,,,18838
18839,127011393,1551,, , ,DAIRY,RD, ,22903, ,R,,,,,18839
18840,141511611,1504,, , ,DAIRY,RD, ,22903, ,R,,,,,18840
18841,56898119,1111,, , ,HAZEL,ST, ,22902, ,R,,,,,18841
18842,57208127,1115,, , ,HAZEL,ST, ,22902, ,R,,,,,18842
18843,7533638,763,, , ,KING,ST, ,22903, ,R,,,,,18843
18845,315413733,108,, , ,WESTWOOD,CIR, ,22903, ,R,,,,,18845
18846,90551744,1113,, , ,FOREST HILLS,AVE, ,22903, ,R,,,,,18846
18847,196512423,1604,, , ,OXFORD,RD, ,22903, ,R,,,,,18847
18848,198912397,1706,, , ,MASON,LN, ,22903, ,R,,,,,18848
18849,199512405,1704,, , ,MASON,LN, ,22903, ,R,,,,,18849
18850,201612420,1528,, , ,OXFORD,RD, ,22903, ,R,,,,,18850
18851,203612452,1626,, , ,MASON,LN, ,22903, ,R,,,,,18851
18852,205312475,1620,, , ,MASON,LN, ,22903, ,R,,,,,18852
18853,205812478,1506,, , ,OXFORD,RD, ,22903, ,R,,,,,18853
18854,208812532,1107,, , ,PARKER,PL, ,22903, ,R,,,,,18854
18855,211812594,1513,, , ,RUTLEDGE,AVE, ,22903, ,R,,,,,18855
18856,7652706,753,, , ,KING,ST, ,22903, ,R,,,,,18856
18857,7655648,928,, , ,KING,ST, ,22903, ,R,,,,,18857
18858,478315548,760,, , ,LEXINGTON,AVE, ,22902, ,R,,,,,18858
18859,495915678,701,, , ,EVERGREEN,AVE, ,22902, ,R,,,,,18859
18860,505515750,700,, , ,EVERGREEN,AVE, ,22902, ,R,,,,,18860
18861,636317039,109,, ,E,JEFFERSON,ST, ,22902, ,R,,,,,18861
18862,511215803,682,, , ,EVERGREEN,AVE, ,22902, ,R,,,,,18862
18863,516715851,678,, , ,EVERGREEN,AVE, ,22902, ,R,,,,,18863
18864,1809991,2310,, , ,BANBURY,ST, ,22901, ,R,,,,,18864
18866,127045955,800,, , ,ROCKLAND,AVE, ,22902, ,R,,,,,18866
18867,127085979,1104,, , ,ALTAVISTA,AVE, ,22902, ,R,,,,,18867
18868,528915985,632,, , ,EVERGREEN,AVE, ,22902, ,R,,,,,18868
18869,535516053,656,, , ,EVERGREEN,AVE, ,22902, ,R,,,,,18869
18870,549816192,713,, , ,LEXINGTON,AVE, ,22902, ,R,,,,,18870
18871,550616198,716,, , ,LEXINGTON,AVE, ,22902, ,R,,,,,18871
18874,325913872,1514,, , ,AMHERST,ST, ,22903, ,R,,,,,18874
18875,8006938,119,, , ,HARMON,ST, ,22903, ,R,,,,,18875
18877,92701932,1528,, , ,BROAD,AVE, ,22903, ,R,,,,,18877
18878,119695177,905,, , ,ALTAVISTA,AVE, ,22902, ,R,,,,,18878
18879,120125234,1111,, , ,MONTROSE,AVE, ,22902, ,R,,,,,18879
18880,422314953,721,, , ,LYONS,AVE, ,22902, ,R,,,,,18880
18881,447915195,736,, , ,LYONS,AVE, ,22902, ,R,,,,,18881
18887,124105647,716,, , ,HIGHLAND,AVE, ,22903, ,R,,,,,18887
18888,627716950,201,, ,E,HIGH,ST, ,22902, , ,,,,,18888
18889,652668,230,, ,E,HIGH,ST, ,22902, , ,,,,,18889
18890,341214005,107,, , ,TRIPPER,CT, ,22903, ,R,,,,,18890
18891,7613647,126,, , ,SHAMROCK,RD, ,22903, ,R,,,,,18891
18892,67210659,102,, , ,MEADOWBROOK,CT, ,22901, ,R,,,,,18892
18893,82410849,1508,, , ,HOLLY,RD, ,22901, ,R,,,,,18893
18894,511615796,334,, , ,10 1/2,ST,NW,22903, ,R,,,,,18894
18895,387014498,123,, , ,CAMERON,LN, ,22903, ,R,,,,,18895
18896,394314603,1501,, , ,GORDON,AVE, ,22903, ,R,,,,,18896
18897,120335236,707,, , ,HIGHLAND,AVE, ,22903, ,R,,,,,18897
18898,134016817,102,, , ,CAMELLIA,DR, ,22903, ,R,,,,,18898
18899,126745981,1013,, , ,DRUID,AVE, ,22902, ,R,,,,,18899
18900,527315970,737,, , ,LEXINGTON,AVE, ,22902, ,R,,,,,18900
18901,534316038,654,, , ,EVERGREEN,AVE, ,22902, ,R,,,,,18901
18902,566116380,611,, , ,KELLY,AVE, ,22902, ,R,,,,,18902
18903,578516489,607,, , ,KELLY,AVE, ,22902, ,R,,,,,18903
18905,586716624,709,, , ,FARISH,ST, ,22902, ,R,,,,,18905
18906,619916904,501,, , ,LEXINGTON,AVE, ,22902, ,R,,,,,18906
18907,445515166,516,, , ,11TH,ST,NW,22903, ,R,,,,,18907
18908,480415516,358,, , ,14TH,ST,NW,22903, ,R,,,,,18908
18909,127485993,1455,, , ,AVON,ST, ,22902, ,R,,,,,18909
18910,131776526,1606,, , ,GREEN,ST, ,22902, ,R,,,,,18910
18911,89911661,530,, , ,RIDGE,ST, ,22902, ,R,,,,,18911
18912,107023401,1108,, , ,WARE,ST, ,22902, ,R,,,,,18912
18913,107713509,1101,, , ,6TH,ST,SE,22902, ,R,,,,,18913
18914,111093986,1105,, , ,AVON,ST, ,22902, ,R,,,,,18914
18915,88819345,307,, , ,18TH,ST,NE,22902, ,R,,,,,18915
18916,110223861,822,, , ,RIDGE,ST, ,22902, ,R,,,,,18916
18917,627316941,115,, ,E,HIGH,ST, ,22902, ,R,,,,,18917
18918,111584068,828,, , ,RIDGE,ST, ,22902, ,R,,,,,18918
18919,90541753,1109,, , ,FOREST HILLS,AVE, ,22903, ,R,,,,,18919
18920,293213540,1215,, , ,AUGUSTA,ST, ,22903, ,R,,,,,18920
18921,293913571,1623,, , ,AMHERST,ST, ,22903, ,R,,,,,18921
18922,307213666,1202,, , ,AUGUSTA,ST, ,22903, ,R,,,,,18922
18923,314713726,1200,, , ,AUGUSTA,ST, ,22903, ,R,,,,,18923
18930,7460525,601,, , ,DICE,ST, ,22903, ,R,,,,,18930
18931,586516560,503,, , ,2ND,ST,NE,22902, ,R,,,,,18931
18933,136397126,301,, , ,MIDDLETON,LN, ,22903, ,R,,,,,18933
18935,97822332,2516,, , ,WESTERLY,AVE, ,22903, ,R,,,,,18935
18936,97902337,2514,, , ,WESTERLY,AVE, ,22903, ,R,,,,,18936
18941,829848,110,, , ,DENICE,LN, ,22901, ,R,,,,,18941
18967,111934120,616,, , ,BAILEY,RD, ,22903, ,R,,,,,18967
18968,111844059,809,, , ,PROSPECT,AVE, ,22903, ,R,,,,,18968
18969,968618795,258,, , ,SHAMROCK,RD, ,22903, ,R,,,,,18969
18971,92071848,519,, , ,AVON,ST, ,22902, ,R,,,,,18971
18972,139249469,1101,, , ,CHERRY,ST, ,22902, ,R,,,,,18972
18121,95482227,1505,, , ,CHERRY,AVE, ,22903, ,R,,,,,18121
18973,92119460,223,, , ,SPRUCE,ST, ,22902, ,R,,,,,18973
18975,1462719512,1211,, , ,JOHN,ST, ,22903, ,R,,,,,18975
18976,74810733,1718,, , ,YORKTOWN,DR, ,22901, ,R,,,,,18976
18977,75110780,1512,, , ,JAMESTOWN,DR, ,22901, ,R,,,,,18977
18978,75510746,1717,, , ,YORKTOWN,DR, ,22901, ,R,,,,,18978
18979,80310832,1714,, , ,YORKTOWN,DR, ,22901, ,R,,,,,18979
18980,80910826,1615,, , ,KENWOOD,LN, ,22901, ,R,,,,,18980
18981,560217489,1413,, , ,UNIVERSITY,AVE, ,22903, , ,,,,,18981
18982,508015769,338,, , ,10 1/2,ST,NW,22903, ,R,,,,,18982
18983,524115927,319,, , ,10 1/2,ST,NW,22903, ,R,,,,,18983
18984,372614399,211,, , ,ALDERMAN,RD, ,22903, ,R,,,,,18984
18985,373114364,135,, , ,BOLLINGWOOD,RD, ,22903, ,R,,,,,18985
18986,385114499,212,, , ,ALDERMAN,RD, ,22903, ,R,,,,,18986
18987,385214502,119,, , ,ROTHERY,RD, ,22903, ,R,,,,,18987
18988,392414548,1525,, , ,GORDON,AVE, ,22903, ,R,,,,,18988
18989,393614706,209,, , ,SPRIGG,LN, ,22903, ,R,,,,,18989
18197,49210701,2111,116,APT, ,MICHIE,DR, ,22901, ,R,,,,,18197
18198,49210701,2111,117,APT, ,MICHIE,DR, ,22901, ,R,,,,,18198
18270,49210662,2111,105A,APT, ,MICHIE,DR, ,22901, ,R,,,,,18270
18271,49210404,2111,18,APT, ,MICHIE,DR, ,22901, ,R,,,,,18271
